Date,Account_ID,Department_ID,Scenario,Amount
08/21/2023,OPEX-004,DPT-200,Budget,18493.11
07/12/2023,OPEX-004,DPT-200,Budget,17262.5
01/20/2023,OPEX-002,DPT-400,Budget,15129.45
11/29/2023,REV-002,DPT-300,Budget,89851.05
04/13/2023,OPEX-004,DPT-500,Budget,5251.16
01/29/2023,OPEX-003,DPT-300,Budget,14190.35
11/18/2023,OPEX-002,DPT-300,Actual,1341.48
03/31/2023,COGS-002,DPT-200,Actual,6313.84
03/22/2023,OPEX-003,DPT-500,Actual,7803.59
10/25/2023,OPEX-003,DPT-100,Actual,16720.87
03/29/2023,OPEX-003,DPT-300,Actual,8962.12
08/20/2023,REV-002,DPT-500,Actual,123119.86
08/21/2023,OPEX-003,DPT-500,Budget,10503.48
04/06/2023,OPEX-002,DPT-100,Budget,2905.59
11/17/2023,OPEX-004,DPT-400,Actual,2779.9
10/29/2023,COGS-001,DPT-200,Actual,28807.52
04/30/2023,OPEX-002,DPT-500,Budget,19110.94
11/29/2023,OPEX-005,DPT-500,Actual,11779.35
01/12/2023,REV-001,DPT-200,Actual,89339.56
06/14/2023,COGS-002,DPT-500,Budget,9439.15
06/19/2023,REV-002,DPT-500,Budget,143256.74
01/23/2023,REV-001,DPT-300,Actual,73544.2
05/19/2023,COGS-001,DPT-200,Budget,7980.42
09/08/2023,OPEX-004,DPT-200,Actual,8105.78
05/27/2023,COGS-001,DPT-500,Budget,22050.9
09/29/2023,COGS-002,DPT-300,Actual,20634.25
03/27/2023,COGS-001,DPT-300,Budget,24676.15
12/16/2023,OPEX-003,DPT-300,Actual,3171.12
10/09/2023,OPEX-003,DPT-200,Budget,8318.42
04/14/2023,OPEX-004,DPT-400,Budget,1407.08
09/07/2023,COGS-002,DPT-500,Budget,28235.21
09/27/2023,COGS-001,DPT-400,Actual,9439.16
07/26/2023,OPEX-004,DPT-400,Budget,8496.71
10/17/2023,OPEX-004,DPT-200,Actual,8805.7
11/27/2023,COGS-002,DPT-300,Budget,29551.75
07/20/2023,REV-002,DPT-100,Budget,108177.5
02/19/2023,REV-001,DPT-100,Budget,44179.99
07/14/2023,OPEX-002,DPT-200,Budget,13438.51
08/18/2023,COGS-002,DPT-200,Actual,13418.36
12/20/2023,OPEX-001,DPT-400,Budget,8709.59
09/28/2023,OPEX-005,DPT-200,Budget,6993.74
02/08/2023,REV-002,DPT-400,Actual,135136.68
04/02/2023,OPEX-001,DPT-300,Actual,8371.39
06/17/2023,REV-001,DPT-400,Actual,100538.12
06/12/2023,OPEX-002,DPT-300,Actual,10578.38
04/20/2023,COGS-001,DPT-200,Budget,6965.5
09/23/2023,COGS-002,DPT-500,Budget,25693.21
10/22/2023,OPEX-003,DPT-300,Budget,9841.11
06/19/2023,OPEX-002,DPT-300,Budget,14036.03
08/16/2023,REV-001,DPT-200,Actual,52914.56
12/11/2023,COGS-002,DPT-100,Actual,29960.66
02/24/2023,OPEX-001,DPT-200,Budget,10033.41
04/09/2023,OPEX-004,DPT-400,Actual,7756.11
11/20/2023,OPEX-002,DPT-100,Actual,10510.05
06/22/2023,REV-002,DPT-200,Actual,117788.4
11/20/2023,REV-001,DPT-100,Budget,10186.94
12/16/2023,OPEX-005,DPT-400,Actual,18451.5
07/31/2023,COGS-001,DPT-200,Budget,27415.57
03/25/2023,OPEX-003,DPT-300,Actual,12613.06
05/16/2023,OPEX-005,DPT-300,Actual,17183.51
03/30/2023,REV-002,DPT-500,Actual,113004.4
08/18/2023,REV-002,DPT-400,Budget,71970.61
10/25/2023,OPEX-001,DPT-100,Actual,17997.04
05/07/2023,OPEX-003,DPT-400,Budget,19192.23
09/01/2023,REV-001,DPT-500,Actual,146964.23
11/17/2023,REV-002,DPT-100,Budget,107628.76
10/24/2023,COGS-001,DPT-100,Budget,23435.24
07/07/2023,OPEX-004,DPT-200,Budget,13922.34
08/15/2023,REV-001,DPT-400,Actual,27286.45
12/20/2023,OPEX-001,DPT-400,Actual,1328.32
09/02/2023,OPEX-001,DPT-200,Budget,9786.35
07/11/2023,COGS-001,DPT-500,Actual,23371.96
02/14/2023,COGS-002,DPT-300,Actual,8603.71
12/26/2023,COGS-002,DPT-500,Actual,16107.6
09/18/2023,OPEX-001,DPT-300,Actual,3658.28
06/27/2023,REV-002,DPT-500,Actual,117802.98
03/09/2023,OPEX-002,DPT-400,Actual,12115.9
04/04/2023,REV-001,DPT-400,Budget,73697.73
02/26/2023,COGS-002,DPT-300,Actual,7599.79
08/20/2023,OPEX-004,DPT-100,Actual,3631.16
07/14/2023,REV-001,DPT-400,Budget,45254.03
07/02/2023,OPEX-001,DPT-500,Budget,17727.94
06/27/2023,OPEX-001,DPT-500,Actual,8943.55
07/09/2023,OPEX-002,DPT-400,Actual,14175.97
06/21/2023,REV-002,DPT-200,Budget,118951.7
05/17/2023,OPEX-002,DPT-500,Budget,9752.39
11/02/2023,OPEX-003,DPT-500,Budget,16292.85
10/01/2023,OPEX-002,DPT-300,Actual,14163.68
03/24/2023,OPEX-004,DPT-300,Actual,2760.09
09/01/2023,REV-002,DPT-500,Actual,62306.06
09/09/2023,OPEX-002,DPT-200,Budget,8874.98
06/16/2023,COGS-002,DPT-500,Actual,11691.87
04/01/2023,OPEX-004,DPT-500,Actual,8851.36
09/26/2023,OPEX-005,DPT-300,Budget,10196.07
10/07/2023,OPEX-001,DPT-500,Actual,3538.09
03/04/2023,OPEX-004,DPT-200,Budget,14844.09
07/08/2023,REV-002,DPT-100,Actual,62019.24
12/31/2023,REV-002,DPT-100,Budget,20225.42
12/19/2023,OPEX-002,DPT-300,Actual,13682.25
03/06/2023,COGS-001,DPT-100,Budget,21732.43
08/15/2023,COGS-001,DPT-400,Budget,21817.97
01/03/2023,OPEX-003,DPT-400,Actual,4919.77
03/16/2023,OPEX-002,DPT-300,Budget,7002.95
11/07/2023,OPEX-002,DPT-400,Budget,12901.23
07/01/2023,REV-001,DPT-100,Budget,72178.79
11/27/2023,OPEX-002,DPT-400,Actual,1587.1
08/25/2023,OPEX-002,DPT-200,Actual,10955.51
05/27/2023,REV-002,DPT-500,Actual,130324.61
04/25/2023,COGS-002,DPT-100,Budget,26472.13
08/16/2023,OPEX-003,DPT-100,Budget,16509.78
07/01/2023,COGS-002,DPT-400,Actual,12553.05
05/14/2023,REV-002,DPT-100,Actual,27216.92
06/10/2023,OPEX-005,DPT-200,Budget,2609.31
02/18/2023,OPEX-002,DPT-500,Actual,10895.82
03/22/2023,OPEX-002,DPT-500,Actual,12553.17
01/14/2023,OPEX-004,DPT-200,Actual,4132.34
03/28/2023,COGS-002,DPT-300,Actual,6483.14
04/21/2023,OPEX-001,DPT-500,Budget,14772.57
05/04/2023,OPEX-002,DPT-300,Budget,14636.77
06/29/2023,OPEX-001,DPT-200,Actual,8544.62
06/23/2023,REV-002,DPT-400,Actual,28127.77
06/09/2023,REV-002,DPT-400,Budget,15964.42
11/24/2023,OPEX-005,DPT-500,Actual,13324.5
02/15/2023,OPEX-002,DPT-200,Actual,8945.27
11/22/2023,COGS-001,DPT-500,Budget,24407.57
10/19/2023,OPEX-001,DPT-100,Actual,10393.77
11/03/2023,OPEX-002,DPT-500,Budget,9182.19
07/06/2023,REV-001,DPT-500,Actual,45661.73
05/27/2023,COGS-001,DPT-500,Actual,21833.99
07/10/2023,OPEX-001,DPT-300,Actual,2070.56
06/23/2023,OPEX-004,DPT-300,Actual,19047.95
09/14/2023,COGS-002,DPT-300,Actual,9489.68
08/14/2023,OPEX-003,DPT-100,Actual,4191.74
08/13/2023,REV-001,DPT-300,Budget,109512.49
01/30/2023,OPEX-002,DPT-400,Budget,14994.32
10/03/2023,OPEX-002,DPT-300,Actual,15650.74
01/25/2023,REV-001,DPT-100,Budget,61557.38
11/10/2023,REV-002,DPT-200,Actual,99843.44
03/31/2023,OPEX-001,DPT-400,Actual,7066
04/11/2023,OPEX-002,DPT-300,Budget,6993.9
08/21/2023,REV-002,DPT-400,Budget,91739.8
09/11/2023,REV-002,DPT-300,Actual,104680.18
06/28/2023,REV-001,DPT-100,Budget,50393.21
06/21/2023,OPEX-002,DPT-300,Budget,11827.19
01/09/2023,OPEX-002,DPT-400,Actual,3327.72
07/05/2023,COGS-002,DPT-100,Actual,23785.47
07/17/2023,COGS-002,DPT-400,Actual,17543.02
09/22/2023,OPEX-001,DPT-100,Budget,7550.95
06/06/2023,COGS-002,DPT-300,Actual,26310.67
02/15/2023,REV-001,DPT-200,Budget,136559.8
01/29/2023,REV-001,DPT-400,Actual,38860.51
09/28/2023,OPEX-002,DPT-100,Budget,7763.57
07/29/2023,OPEX-001,DPT-500,Budget,16913.35
01/13/2023,REV-001,DPT-300,Budget,65117.03
02/13/2023,REV-001,DPT-300,Budget,97736.62
07/03/2023,COGS-002,DPT-200,Budget,15316.75
12/05/2023,OPEX-004,DPT-200,Budget,17203.55
12/01/2023,OPEX-002,DPT-100,Budget,19830.27
07/29/2023,OPEX-004,DPT-300,Actual,15616.24
08/27/2023,COGS-002,DPT-400,Actual,27560.88
01/12/2023,COGS-001,DPT-400,Budget,23429.61
03/19/2023,REV-002,DPT-200,Actual,35798.64
07/26/2023,OPEX-001,DPT-200,Budget,19034.56
06/15/2023,OPEX-002,DPT-300,Budget,7781.65
12/04/2023,COGS-001,DPT-200,Budget,10682.93
12/01/2023,OPEX-004,DPT-400,Budget,13989.29
12/04/2023,OPEX-002,DPT-500,Budget,18558.4
02/03/2023,OPEX-001,DPT-500,Budget,12278.08
05/12/2023,OPEX-005,DPT-300,Actual,14652.86
11/06/2023,OPEX-002,DPT-500,Budget,8703.71
06/24/2023,OPEX-005,DPT-500,Actual,15072.37
03/10/2023,OPEX-005,DPT-300,Actual,9780.78
02/11/2023,OPEX-002,DPT-400,Actual,3534.09
04/06/2023,OPEX-003,DPT-200,Budget,5317.77
10/03/2023,OPEX-001,DPT-200,Budget,11098.97
09/03/2023,COGS-001,DPT-100,Budget,25394.42
09/01/2023,OPEX-002,DPT-200,Actual,16131.34
04/01/2023,OPEX-002,DPT-100,Actual,4825.41
07/30/2023,OPEX-004,DPT-100,Budget,14366.46
01/23/2023,OPEX-001,DPT-400,Budget,9368.62
02/19/2023,COGS-001,DPT-400,Actual,25582.54
02/01/2023,COGS-002,DPT-200,Budget,15113.84
10/21/2023,OPEX-005,DPT-300,Actual,5335.32
03/14/2023,OPEX-005,DPT-300,Budget,7105.55
06/09/2023,COGS-001,DPT-200,Budget,9492.72
12/22/2023,OPEX-002,DPT-400,Actual,1563.06
11/22/2023,REV-002,DPT-200,Actual,140697.01
12/11/2023,COGS-002,DPT-400,Actual,16773.04
03/31/2023,COGS-002,DPT-400,Actual,20545.89
06/12/2023,COGS-002,DPT-200,Budget,7627.86
04/29/2023,OPEX-004,DPT-100,Actual,11216.83
12/25/2023,OPEX-003,DPT-100,Budget,18307.21
10/24/2023,OPEX-002,DPT-200,Budget,9757.51
12/28/2023,COGS-002,DPT-500,Budget,11358.35
01/10/2023,REV-001,DPT-100,Actual,14363.99
09/23/2023,OPEX-002,DPT-200,Budget,10730.71
02/18/2023,REV-002,DPT-200,Budget,29521.09
07/09/2023,OPEX-001,DPT-200,Budget,6434.67
02/22/2023,REV-001,DPT-100,Actual,58523.09
12/16/2023,COGS-001,DPT-500,Actual,14815.44
05/21/2023,REV-001,DPT-500,Actual,23641.21
02/12/2023,OPEX-003,DPT-400,Budget,16809.74
12/23/2023,REV-002,DPT-300,Actual,73976.7
08/18/2023,OPEX-001,DPT-100,Budget,7596.78
08/04/2023,OPEX-005,DPT-200,Budget,6507.2
06/15/2023,COGS-002,DPT-100,Actual,10487.94
02/03/2023,OPEX-004,DPT-500,Actual,14779.62
10/28/2023,COGS-001,DPT-200,Actual,17008.34
11/22/2023,OPEX-001,DPT-100,Actual,14833.23
12/26/2023,OPEX-001,DPT-200,Budget,3426.13
01/29/2023,COGS-002,DPT-300,Actual,6712.41
09/16/2023,OPEX-005,DPT-400,Budget,1716.25
06/16/2023,COGS-002,DPT-300,Actual,11877.97
02/04/2023,OPEX-004,DPT-500,Actual,14223.42
05/29/2023,REV-001,DPT-400,Actual,71334.69
08/07/2023,REV-001,DPT-400,Budget,47841.83
05/01/2023,OPEX-001,DPT-100,Actual,1217.01
05/03/2023,OPEX-003,DPT-300,Actual,9325.45
11/28/2023,OPEX-004,DPT-100,Budget,4795.58
01/22/2023,OPEX-002,DPT-200,Budget,18322.74
04/12/2023,COGS-002,DPT-200,Actual,5281.08
09/08/2023,OPEX-003,DPT-200,Budget,8172.55
05/10/2023,OPEX-001,DPT-300,Budget,15505.39
06/12/2023,REV-001,DPT-500,Budget,19463.14
06/01/2023,COGS-001,DPT-400,Budget,21433
01/08/2023,REV-002,DPT-300,Actual,140476.95
01/16/2023,COGS-001,DPT-200,Budget,12040.39
03/03/2023,OPEX-002,DPT-100,Actual,11633.33
05/20/2023,COGS-002,DPT-100,Actual,7094.52
08/11/2023,COGS-002,DPT-200,Actual,15743.8
12/28/2023,OPEX-002,DPT-200,Actual,10437.5
12/31/2023,OPEX-004,DPT-200,Actual,19380.39
03/11/2023,COGS-001,DPT-200,Budget,6073.11
08/16/2023,OPEX-002,DPT-400,Actual,18426.04
03/14/2023,REV-001,DPT-200,Budget,24714.42
12/31/2023,OPEX-001,DPT-100,Budget,2098.57
10/01/2023,REV-002,DPT-200,Budget,130479.72
04/24/2023,OPEX-004,DPT-500,Budget,3859.86
01/20/2023,OPEX-005,DPT-400,Budget,15168.58
04/07/2023,COGS-002,DPT-300,Budget,15213.78
12/25/2023,OPEX-005,DPT-300,Budget,18840.64
07/31/2023,OPEX-005,DPT-500,Budget,18798.61
08/24/2023,OPEX-004,DPT-100,Actual,15935.9
01/14/2023,COGS-001,DPT-300,Actual,25102.8
03/25/2023,OPEX-002,DPT-400,Actual,19882.18
06/26/2023,OPEX-002,DPT-100,Actual,3116.6
09/08/2023,COGS-001,DPT-200,Actual,14961.71
11/27/2023,OPEX-001,DPT-400,Budget,2094.35
06/14/2023,COGS-001,DPT-400,Budget,11810.55
02/22/2023,COGS-001,DPT-400,Budget,18354.72
08/19/2023,REV-002,DPT-500,Budget,103801
05/01/2023,COGS-001,DPT-500,Budget,15714.43
12/22/2023,REV-002,DPT-200,Budget,49581.11
11/24/2023,OPEX-003,DPT-500,Actual,6248.51
02/15/2023,OPEX-003,DPT-200,Actual,13785.5
04/11/2023,REV-002,DPT-200,Actual,26644.76
07/24/2023,OPEX-005,DPT-400,Actual,15516.36
11/13/2023,COGS-002,DPT-500,Budget,20783.27
11/25/2023,COGS-002,DPT-400,Budget,16637.51
10/14/2023,OPEX-002,DPT-200,Budget,17970.98
05/25/2023,OPEX-004,DPT-300,Budget,19070.52
05/26/2023,COGS-001,DPT-300,Actual,7327.21
04/29/2023,COGS-002,DPT-500,Actual,9448.79
01/08/2023,REV-002,DPT-500,Actual,110511.95
05/18/2023,OPEX-005,DPT-500,Budget,4480.43
11/08/2023,REV-001,DPT-200,Budget,108459.46
10/02/2023,OPEX-002,DPT-200,Budget,17802.41
12/11/2023,REV-002,DPT-400,Budget,26213.75
04/24/2023,OPEX-004,DPT-500,Budget,8033.24
05/07/2023,REV-002,DPT-200,Budget,73601.8
05/31/2023,OPEX-001,DPT-300,Budget,16681.99
09/19/2023,COGS-002,DPT-200,Actual,25879.98
12/23/2023,OPEX-002,DPT-300,Actual,10227.14
10/30/2023,OPEX-005,DPT-200,Actual,7248.22
12/18/2023,OPEX-004,DPT-200,Actual,10541.98
07/19/2023,REV-001,DPT-300,Actual,40633.02
06/30/2023,OPEX-001,DPT-400,Budget,3309.56
07/16/2023,COGS-002,DPT-200,Budget,29107.37
03/03/2023,REV-002,DPT-200,Budget,55660.87
07/09/2023,OPEX-005,DPT-400,Actual,17429.06
05/01/2023,REV-001,DPT-500,Actual,13105.29
05/03/2023,OPEX-002,DPT-500,Actual,9857.77
08/05/2023,REV-001,DPT-500,Actual,57370.89
04/16/2023,OPEX-005,DPT-300,Budget,13631.65
08/12/2023,COGS-002,DPT-200,Budget,14081.67
08/01/2023,COGS-002,DPT-100,Budget,29217.58
01/03/2023,REV-002,DPT-100,Budget,87333.7
12/21/2023,OPEX-001,DPT-200,Actual,1176.62
10/13/2023,REV-001,DPT-300,Actual,29220.28
02/17/2023,OPEX-004,DPT-200,Budget,10340.8
09/28/2023,OPEX-003,DPT-100,Budget,6278.19
12/27/2023,OPEX-002,DPT-300,Actual,12539.02
11/26/2023,COGS-002,DPT-500,Actual,18162.78
03/29/2023,REV-001,DPT-500,Budget,30873.69
07/20/2023,OPEX-001,DPT-200,Budget,19369.22
11/07/2023,OPEX-004,DPT-300,Actual,11229.03
05/13/2023,OPEX-003,DPT-300,Budget,2277.81
02/20/2023,COGS-001,DPT-200,Budget,23404.93
01/12/2023,OPEX-005,DPT-400,Budget,4470.76
08/01/2023,OPEX-003,DPT-100,Budget,16554.31
12/05/2023,OPEX-002,DPT-300,Budget,7907.64
03/19/2023,OPEX-001,DPT-400,Actual,18844.77
02/09/2023,OPEX-004,DPT-100,Budget,10849.53
09/25/2023,OPEX-003,DPT-200,Actual,1109.9
05/19/2023,REV-002,DPT-300,Budget,92486.32
11/06/2023,REV-001,DPT-300,Budget,88959.11
01/22/2023,OPEX-003,DPT-100,Budget,18891.21
08/20/2023,COGS-002,DPT-500,Budget,10785.48
04/06/2023,COGS-001,DPT-500,Budget,10997.03
12/31/2023,OPEX-001,DPT-200,Budget,7187.15
04/21/2023,OPEX-002,DPT-500,Budget,8517.41
02/19/2023,OPEX-005,DPT-200,Actual,11212.2
12/22/2023,REV-002,DPT-500,Actual,131271.1
08/07/2023,COGS-001,DPT-200,Actual,13229.16
12/19/2023,COGS-002,DPT-500,Actual,13593.94
04/11/2023,OPEX-002,DPT-100,Actual,19408.93
05/19/2023,OPEX-004,DPT-500,Actual,9449.68
09/07/2023,REV-001,DPT-400,Actual,37484.01
03/30/2023,REV-002,DPT-200,Actual,92752.32
01/20/2023,OPEX-001,DPT-300,Budget,18776.46
11/17/2023,COGS-001,DPT-300,Budget,5149.83
11/01/2023,REV-001,DPT-500,Budget,40834.44
07/26/2023,REV-002,DPT-100,Actual,55922.09
07/12/2023,OPEX-003,DPT-500,Budget,18091.51
09/02/2023,OPEX-003,DPT-500,Budget,3013.36
07/10/2023,REV-001,DPT-200,Budget,114032.48
04/11/2023,REV-002,DPT-100,Actual,12377.65
01/22/2023,REV-001,DPT-100,Actual,87372.81
07/29/2023,OPEX-003,DPT-100,Budget,5562.87
09/16/2023,OPEX-005,DPT-200,Budget,10968.92
06/25/2023,OPEX-003,DPT-300,Budget,11010.01
07/23/2023,OPEX-003,DPT-300,Actual,7730.93
12/29/2023,OPEX-002,DPT-500,Budget,16766.4
04/03/2023,OPEX-002,DPT-200,Actual,15325.61
10/14/2023,OPEX-004,DPT-200,Actual,14726.3
12/22/2023,OPEX-001,DPT-200,Actual,2744.01
05/04/2023,OPEX-002,DPT-400,Budget,7862.99
10/22/2023,COGS-001,DPT-300,Actual,21178.17
04/07/2023,COGS-002,DPT-200,Actual,21296.76
03/01/2023,REV-001,DPT-100,Budget,142002.18
12/10/2023,COGS-001,DPT-200,Budget,11561.35
09/02/2023,OPEX-002,DPT-100,Actual,14031.25
08/19/2023,OPEX-004,DPT-400,Budget,3719.59
02/06/2023,OPEX-004,DPT-400,Budget,19409.33
03/19/2023,REV-002,DPT-100,Budget,147074.21
04/09/2023,OPEX-004,DPT-200,Budget,2398.83
04/03/2023,COGS-001,DPT-400,Actual,23505.23
12/11/2023,COGS-002,DPT-500,Actual,23341.14
06/07/2023,REV-002,DPT-300,Actual,87762.76
02/17/2023,OPEX-005,DPT-200,Actual,6674.27
10/01/2023,REV-001,DPT-200,Budget,25776.37
01/05/2023,REV-002,DPT-500,Budget,131859.64
06/24/2023,REV-002,DPT-400,Actual,89503.53
05/15/2023,REV-001,DPT-200,Actual,114120.07
09/23/2023,REV-002,DPT-200,Actual,14883.07
11/03/2023,OPEX-004,DPT-500,Budget,16906.22
06/23/2023,REV-002,DPT-200,Budget,80882.72
06/13/2023,COGS-001,DPT-200,Actual,14922.96
05/08/2023,OPEX-004,DPT-500,Actual,19292.19
11/12/2023,OPEX-005,DPT-500,Budget,18062.61
08/30/2023,COGS-002,DPT-500,Actual,9071.65
11/07/2023,OPEX-003,DPT-100,Budget,8106.97
04/16/2023,OPEX-001,DPT-400,Actual,5853.59
11/02/2023,COGS-001,DPT-300,Actual,20125.23
08/11/2023,OPEX-005,DPT-300,Budget,10072.65
05/26/2023,OPEX-003,DPT-200,Actual,9950.76
08/09/2023,REV-001,DPT-100,Actual,44175.47
12/14/2023,REV-002,DPT-100,Actual,135200.21
09/28/2023,OPEX-001,DPT-200,Actual,14842.97
11/01/2023,OPEX-001,DPT-100,Budget,15461.2
09/13/2023,REV-001,DPT-200,Budget,124493.52
08/18/2023,COGS-002,DPT-400,Actual,20794.43
10/29/2023,OPEX-001,DPT-200,Actual,10970.35
04/07/2023,OPEX-001,DPT-400,Actual,8651.15
09/03/2023,OPEX-003,DPT-100,Budget,10098.76
08/15/2023,REV-001,DPT-300,Actual,81819.28
11/25/2023,OPEX-005,DPT-400,Budget,3804.42
06/10/2023,COGS-002,DPT-400,Actual,6191.86
09/16/2023,COGS-001,DPT-400,Budget,24803.61
02/27/2023,OPEX-001,DPT-300,Actual,4804.35
10/08/2023,REV-001,DPT-300,Actual,83434.17
01/02/2023,OPEX-004,DPT-200,Actual,5699.66
11/27/2023,COGS-002,DPT-400,Actual,17933.83
12/03/2023,REV-001,DPT-300,Actual,119914.97
04/23/2023,COGS-001,DPT-500,Actual,7469.91
02/14/2023,REV-001,DPT-200,Actual,16594.62
07/30/2023,COGS-001,DPT-500,Budget,29878.21
11/09/2023,OPEX-005,DPT-300,Actual,17237.44
03/07/2023,OPEX-004,DPT-200,Actual,9961.09
07/23/2023,OPEX-005,DPT-400,Budget,1087.81
12/09/2023,COGS-001,DPT-400,Actual,8019.02
06/05/2023,REV-002,DPT-400,Actual,46714.24
05/18/2023,OPEX-002,DPT-400,Actual,13648.54
11/18/2023,REV-001,DPT-500,Budget,57639.34
10/26/2023,REV-001,DPT-300,Budget,82400.82
01/15/2023,REV-002,DPT-200,Actual,110062.17
04/26/2023,COGS-001,DPT-500,Actual,26808.06
10/14/2023,OPEX-004,DPT-500,Budget,12387.74
05/02/2023,OPEX-003,DPT-100,Actual,18422.61
07/18/2023,REV-001,DPT-500,Actual,111302.92
04/26/2023,COGS-002,DPT-400,Budget,29910.32
07/21/2023,REV-001,DPT-100,Budget,110192.58
06/12/2023,COGS-001,DPT-400,Budget,11997.94
04/10/2023,REV-001,DPT-200,Actual,147903.15
07/31/2023,OPEX-004,DPT-300,Actual,2697.69
07/04/2023,REV-002,DPT-200,Actual,98319.82
05/09/2023,COGS-001,DPT-500,Budget,23297.35
11/28/2023,REV-002,DPT-500,Budget,126292.63
03/10/2023,OPEX-001,DPT-500,Budget,8323.22
08/09/2023,OPEX-005,DPT-500,Actual,12214.39
02/04/2023,OPEX-002,DPT-100,Actual,12458.55
11/16/2023,OPEX-003,DPT-300,Actual,9779.56
03/27/2023,OPEX-005,DPT-500,Budget,12532.25
12/19/2023,OPEX-002,DPT-500,Budget,13835.54
07/17/2023,COGS-001,DPT-400,Actual,20283.79
09/18/2023,OPEX-003,DPT-200,Budget,11913.58
10/07/2023,OPEX-003,DPT-400,Actual,11558.25
12/04/2023,COGS-002,DPT-100,Actual,16177.56
03/05/2023,OPEX-004,DPT-100,Budget,5698.82
04/21/2023,OPEX-003,DPT-300,Actual,5267.55
11/29/2023,OPEX-004,DPT-200,Budget,8414.03
04/30/2023,OPEX-003,DPT-100,Budget,7405.43
11/15/2023,REV-001,DPT-100,Actual,17573.96
06/09/2023,OPEX-003,DPT-100,Actual,17956.7
09/07/2023,OPEX-005,DPT-300,Actual,19545.39
09/12/2023,REV-002,DPT-400,Budget,49257.45
06/09/2023,OPEX-003,DPT-300,Actual,10651.52
02/20/2023,COGS-002,DPT-400,Budget,19452.04
12/17/2023,OPEX-001,DPT-200,Actual,9166.74
01/08/2023,COGS-001,DPT-500,Actual,16097.97
03/25/2023,OPEX-001,DPT-500,Actual,2903.64
10/17/2023,OPEX-004,DPT-300,Budget,19891.56
03/27/2023,REV-002,DPT-100,Actual,114879.25
07/17/2023,OPEX-001,DPT-300,Actual,7530.56
06/21/2023,OPEX-001,DPT-300,Budget,1290.12
07/11/2023,OPEX-003,DPT-300,Budget,4677.62
02/19/2023,OPEX-002,DPT-300,Budget,16264.28
02/09/2023,OPEX-001,DPT-400,Actual,2326.64
02/02/2023,OPEX-002,DPT-200,Actual,5602.28
03/19/2023,REV-002,DPT-100,Actual,11476.39
01/25/2023,COGS-001,DPT-100,Budget,21859.43
08/14/2023,REV-002,DPT-100,Actual,149527.94
10/26/2023,OPEX-004,DPT-200,Budget,12305.14
08/25/2023,COGS-002,DPT-200,Actual,17532.42
08/29/2023,COGS-002,DPT-200,Budget,19063.67
12/29/2023,REV-002,DPT-200,Actual,87455.9
01/31/2023,REV-002,DPT-200,Actual,39318.66
02/07/2023,OPEX-004,DPT-100,Actual,15544.94
02/25/2023,COGS-001,DPT-400,Budget,7124.07
09/25/2023,COGS-001,DPT-300,Budget,19988.31
04/15/2023,OPEX-002,DPT-100,Actual,4104.05
03/18/2023,REV-002,DPT-200,Budget,84395.14
01/02/2023,COGS-001,DPT-500,Budget,10137.04
01/21/2023,OPEX-002,DPT-200,Budget,17128.65
02/27/2023,OPEX-005,DPT-300,Actual,13908.7
08/16/2023,REV-002,DPT-200,Actual,39877.07
05/31/2023,OPEX-004,DPT-100,Budget,14430.14
03/06/2023,REV-002,DPT-200,Actual,64882.68
11/09/2023,OPEX-001,DPT-100,Actual,14862.56
05/24/2023,OPEX-002,DPT-500,Budget,14796.59
06/17/2023,REV-002,DPT-300,Budget,54179.29
08/23/2023,REV-001,DPT-200,Budget,67325.11
11/12/2023,OPEX-002,DPT-100,Budget,12994.37
02/07/2023,OPEX-005,DPT-500,Budget,2809.59
06/26/2023,OPEX-005,DPT-500,Budget,5786.27
08/03/2023,OPEX-002,DPT-200,Actual,11956.24
08/27/2023,REV-001,DPT-500,Actual,80032.74
11/03/2023,REV-002,DPT-100,Budget,79180.33
08/21/2023,OPEX-004,DPT-100,Actual,14909.89
11/13/2023,REV-001,DPT-300,Actual,115951.25
05/17/2023,OPEX-005,DPT-300,Budget,12465.67
05/25/2023,REV-002,DPT-300,Actual,140433.57
08/02/2023,OPEX-004,DPT-100,Budget,13345.58
12/21/2023,REV-002,DPT-400,Actual,58988.88
04/04/2023,OPEX-001,DPT-100,Actual,13436.88
12/17/2023,OPEX-005,DPT-500,Actual,13552.88
05/24/2023,OPEX-003,DPT-200,Actual,18042.95
03/09/2023,REV-001,DPT-400,Actual,56188.25
03/02/2023,COGS-001,DPT-200,Budget,27347.49
11/01/2023,OPEX-005,DPT-500,Budget,14689.84
09/04/2023,COGS-002,DPT-100,Actual,5964.16
06/12/2023,OPEX-004,DPT-100,Budget,8283.88
01/17/2023,OPEX-005,DPT-200,Budget,13108.5
10/02/2023,OPEX-004,DPT-400,Budget,14850.46
01/31/2023,OPEX-002,DPT-100,Actual,6838.11
04/19/2023,COGS-002,DPT-400,Actual,10511.77
01/17/2023,COGS-001,DPT-400,Actual,29860.79
10/19/2023,OPEX-004,DPT-100,Budget,3692.24
04/03/2023,OPEX-002,DPT-500,Actual,11805.16
01/28/2023,OPEX-002,DPT-200,Budget,14295.12
11/04/2023,REV-002,DPT-500,Actual,22917.11
04/24/2023,OPEX-005,DPT-400,Budget,17027.64
09/29/2023,OPEX-003,DPT-400,Actual,16202.8
04/18/2023,REV-001,DPT-500,Actual,71981.28
